v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,wall_material,floor_material,roof_material,water_provision,toilet_type,cooking_energy,waste_disposal_method,wall_condition,floor_condition,roof_condition,marital_status,family_role,child_ratio,adult_ratio,elder_ratio,education,housing_ownership,electronics,qmobilephone,region,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,Target
855810.0,0,8,0,1,1,1,2.0,0,4,4,0,1,1,0,5,5,5,5,16,0.4597912829957029,5,1,1,1,1,3,2,1,3,3,3,7,3,0.0,1.0,0.0,7,2,2,5,1,1,0,26,256,676,25,289,0,1.0,0.0,256.0,4
285270.0,0,8,0,1,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,16,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,3,2,0.5,0.5,0.0,7,2,2,3,1,1,0,33,256,1089,16,441,4,1.7777778999999998,1.0,342.25,4
285270.0,0,8,0,1,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,1,3,0.5,0.5,0.0,0,2,2,3,1,1,0,2,0,4,16,441,4,1.7777778999999998,1.0,342.25,4
285270.0,0,8,0,1,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,1,3,0.5,0.5,0.0,0,2,2,3,1,1,0,6,0,36,16,441,4,1.7777778999999998,1.0,342.25,4
285270.0,0,8,0,1,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,21,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,3,1,0.5,0.5,0.0,8,2,2,3,1,1,0,36,441,1296,16,441,4,1.7777778999999998,1.0,342.25,4
200000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,11,0.4597912829957029,3,1,1,1,1,2,2,1,3,3,3,4,3,0.0,1.0,0.6666666666666666,4,2,2,2,1,1,0,55,121,3025,9,36,0,2.25,4.0,75.111115,4
200000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,9,0.4597912829957029,3,1,1,1,1,2,2,1,3,3,3,3,2,0.0,1.0,0.6666666666666666,3,2,2,2,1,1,0,77,81,5929,9,36,0,2.25,4.0,75.111115,4
200000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.4597912829957029,3,1,1,1,1,2,2,1,3,3,3,3,1,0.0,1.0,0.6666666666666666,2,2,2,2,1,1,0,86,36,7396,9,36,0,2.25,4.0,75.111115,4
288750.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,16,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,2,3,1,0.0,1.0,0.0,7,3,2,3,1,1,0,45,256,2025,4,256,0,0.44444448,0.0,210.25,4
288750.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,13,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,2,3,2,0.0,1.0,0.0,7,3,2,3,1,1,0,41,169,1681,4,256,0,0.44444448,0.0,210.25,4
200000.0,0,4,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,15,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,2,1,0.0,1.0,0.0,7,3,1,2,1,1,0,37,225,1369,4,0,0,1.0,0.0,196.0,4
200000.0,0,4,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,13,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,2,2,0.0,1.0,0.0,7,3,1,2,1,1,0,40,169,1600,4,0,0,1.0,0.0,196.0,4
120000.0,0,3,0,1,1,0,0.0,0,1,1,3,1,4,3,2,5,5,5,0,0.4597912829957029,5,1,2,1,1,3,3,1,2,1,1,1,3,0.6,0.4,0.0,0,3,2,2,1,1,0,6,0,36,25,121,9,6.25,2.25,121.0,2
120000.0,0,3,0,1,1,0,0.0,0,1,1,3,1,4,3,2,5,5,5,2,0.0,5,1,2,1,1,3,3,1,2,1,1,1,3,0.6,0.4,0.0,1,3,2,2,1,1,0,9,4,81,25,121,9,6.25,2.25,121.0,2
120000.0,0,3,0,1,1,0,0.0,0,1,1,3,1,4,3,2,5,5,5,0,0.4597912829957029,5,1,2,1,1,3,3,1,2,1,1,1,3,0.6,0.4,0.0,0,3,2,2,1,1,0,3,0,9,25,121,9,6.25,2.25,121.0,2
120000.0,0,3,0,1,1,0,0.0,0,1,1,3,1,4,3,2,5,5,5,11,0.4597912829957029,5,1,2,1,1,3,3,1,2,1,1,2,1,0.6,0.4,0.0,4,3,2,2,1,1,0,33,121,1089,25,121,9,6.25,2.25,121.0,2
120000.0,0,3,0,1,1,0,0.0,0,1,1,3,1,4,3,2,5,5,5,11,0.4597912829957029,5,1,2,1,1,3,3,1,2,1,1,2,2,0.6,0.4,0.0,4,3,2,2,1,1,0,28,121,784,25,121,9,6.25,2.25,121.0,2
110000.0,0,4,0,1,0,0,0.0,0,1,1,0,2,2,0,3,3,3,3,4,2.0,3,6,1,1,1,2,3,1,3,2,3,7,3,0.3333333333333333,0.6666666666666666,0.0,1,3,2,2,1,1,0,13,16,169,9,36,1,2.25,0.25,36.0,4
110000.0,0,4,0,1,0,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,0.4597912829957029,3,6,1,1,1,2,3,1,3,2,3,2,1,0.3333333333333333,0.6666666666666666,0.0,2,3,2,2,1,1,0,37,36,1369,9,36,1,2.25,0.25,36.0,4
110000.0,0,4,0,1,0,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,0.4597912829957029,3,6,1,1,1,2,3,1,3,2,3,2,2,0.3333333333333333,0.6666666666666666,0.0,2,3,2,2,1,1,0,40,36,1600,9,36,1,2.25,0.25,36.0,4
80000.0,0,4,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,15,0.4597912829957029,1,1,1,2,1,3,2,1,3,3,3,7,1,0.0,1.0,0.0,7,3,2,1,1,1,0,43,225,1849,1,225,0,0.25,0.0,225.0,4
35000.0,0,4,0,1,0,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.4597912829957029,2,5,6,1,1,3,3,1,2,3,2,5,1,0.0,1.0,0.0,2,3,2,2,1,1,0,46,36,2116,4,0,0,1.0,0.0,36.0,4
35000.0,0,4,0,1,0,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.4597912829957029,2,5,6,1,1,3,3,1,2,3,2,7,3,0.0,1.0,0.0,2,3,2,2,1,1,0,23,36,529,4,0,0,1.0,0.0,36.0,4
120000.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,10,0.0,5,1,1,1,1,2,3,1,2,1,3,7,4,0.6,0.4,0.0,3,3,2,3,1,1,0,17,100,289,25,9,9,6.25,2.25,20.25,4
120000.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,6,0.4597912829957029,5,1,1,1,1,2,3,1,2,1,3,3,2,0.6,0.4,0.0,2,3,2,3,1,1,0,33,36,1089,25,9,9,6.25,2.25,20.25,4
120000.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,4,1.0,5,1,1,1,1,2,3,1,2,1,3,7,3,0.6,0.4,0.0,1,3,2,3,1,1,0,12,16,144,25,9,9,6.25,2.25,20.25,4
120000.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,8,0.0,5,1,1,1,1,2,3,1,2,1,3,7,4,0.6,0.4,0.0,3,3,2,3,1,1,0,15,64,225,25,9,9,6.25,2.25,20.25,4
120000.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,3,0.4597912829957029,5,1,1,1,1,2,3,1,2,1,3,3,1,0.6,0.4,0.0,1,3,2,3,1,1,0,37,9,1369,25,9,9,6.25,2.25,20.25,4
160000.0,0,5,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,8,0.4597912829957029,3,1,2,1,1,3,3,1,2,2,3,7,3,0.3333333333333333,0.6666666666666666,0.0,3,3,2,3,1,1,0,19,64,361,9,0,1,1.0,0.25,182.25,4
160000.0,0,5,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,9,0.4597912829957029,3,1,2,1,1,3,3,1,2,2,3,4,1,0.3333333333333333,0.6666666666666666,0.0,3,3,2,3,1,1,0,39,81,1521,9,0,1,1.0,0.25,182.25,4
160000.0,0,5,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,10,0.4597912829957029,3,1,2,1,1,3,3,1,2,2,3,7,3,0.3333333333333333,0.6666666666666666,0.0,3,3,2,3,1,1,0,20,100,400,9,0,1,1.0,0.25,182.25,4
80000.0,0,4,0,1,1,1,1.0,1,0,1,0,1,1,1,1,2,2,2,3,0.0,2,5,2,1,1,3,2,1,2,2,2,1,3,0.5,0.5,0.0,1,3,2,1,1,1,0,9,9,81,4,0,1,1.0,1.0,81.0,3
80000.0,0,4,0,1,1,1,1.0,1,0,1,0,1,1,1,1,2,2,2,9,0.4597912829957029,2,5,2,1,1,3,2,1,2,2,2,7,1,0.5,0.5,0.0,3,3,2,1,1,1,0,43,81,1849,4,0,1,1.0,1.0,81.0,3
219087.0,0,3,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,2,1,0.0,1.0,0.0,7,2,2,2,1,1,0,35,196,1225,4,196,0,4.0,0.0,289.0,4
219087.0,0,3,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,20,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,2,2,0.0,1.0,0.0,8,2,2,2,1,1,0,54,400,2916,4,196,0,4.0,0.0,289.0,4
285270.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,3,3,1,3,2,3,3,1,0.0,1.0,0.0,7,3,2,2,1,1,0,29,196,841,4,0,0,1.0,0.0,196.0,4
285270.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,3,3,1,3,2,3,3,2,0.0,1.0,0.0,7,3,2,2,1,1,0,32,196,1024,4,0,0,1.0,0.0,196.0,4
85000.0,0,6,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,8,0.4597912829957029,3,1,1,2,1,2,2,1,2,3,2,7,3,0.0,1.0,0.0,3,3,2,3,1,1,0,21,64,441,9,0,0,1.0,0.0,36.0,4
85000.0,0,6,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,8,0.4597912829957029,3,1,1,2,1,2,2,1,2,3,2,2,1,0.0,1.0,0.0,3,3,2,3,1,1,0,43,64,1849,9,0,0,1.0,0.0,36.0,4
85000.0,0,6,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,2,0.4597912829957029,3,1,1,2,1,2,2,1,2,3,2,2,2,0.0,1.0,0.0,1,3,2,3,1,1,0,47,4,2209,9,0,0,1.0,0.0,36.0,4
200000.0,0,5,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,3,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,6,1,0.0,1.0,0.5,1,3,2,1,1,1,0,74,9,5476,4,0,0,0.44444448,1.0,49.0,2
200000.0,0,5,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,11,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,7,3,0.0,1.0,0.5,4,3,2,1,1,1,0,42,121,1764,4,0,0,0.44444448,1.0,49.0,2
150000.0,0,5,0,1,1,0,0.0,1,2,3,1,1,2,2,3,5,5,5,9,0.4597912829957029,5,5,1,1,1,2,3,1,2,1,1,3,2,0.6,0.4,0.0,3,3,2,5,1,1,0,61,81,3721,25,0,9,6.25,2.25,81.0,2
150000.0,0,5,0,1,1,0,0.0,1,2,3,1,1,2,2,3,5,5,5,5,0.0,5,5,1,1,1,2,3,1,2,1,1,7,6,0.6,0.4,0.0,1,3,2,5,1,1,0,12,25,144,25,0,9,6.25,2.25,81.0,2
150000.0,0,5,0,1,1,0,0.0,1,2,3,1,1,2,2,3,5,5,5,3,0.0,5,5,1,1,1,2,3,1,2,1,1,1,6,0.6,0.4,0.0,1,3,2,5,1,1,0,9,9,81,25,0,9,6.25,2.25,81.0,2
150000.0,0,5,0,1,1,0,0.0,1,2,3,1,1,2,2,3,5,5,5,0,0.0,5,5,1,1,1,2,3,1,2,1,1,1,6,0.6,0.4,0.0,0,3,2,5,1,1,0,7,0,49,25,0,9,6.25,2.25,81.0,2
150000.0,0,5,0,1,1,0,0.0,1,2,3,1,1,2,2,3,5,5,5,9,0.4597912829957029,5,5,1,1,1,2,3,1,2,1,1,3,1,0.6,0.4,0.0,3,3,2,5,1,1,0,55,81,3025,25,0,9,6.25,2.25,81.0,2
120000.0,0,3,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,9,0.4597912829957029,1,1,1,1,1,3,2,1,3,3,3,5,1,0.0,1.0,0.0,3,3,2,1,1,1,0,33,81,1089,1,81,0,0.25,0.0,81.0,4
200000.0,0,4,0,1,1,1,4.0,2,1,3,0,1,1,2,2,4,4,4,9,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,2,2,0.5,0.5,0.0,3,3,2,2,1,1,0,44,81,1936,16,0,4,4.0,1.0,132.25,4
200000.0,0,4,0,1,1,1,4.0,2,1,3,0,1,1,2,2,4,4,4,5,0.0,4,1,1,1,1,3,2,1,3,3,3,7,3,0.5,0.5,0.0,1,3,2,2,1,1,0,11,25,121,16,0,4,4.0,1.0,132.25,4
200000.0,0,4,0,1,1,1,4.0,2,1,3,0,1,1,2,2,4,4,4,5,0.0,4,1,1,1,1,3,2,1,3,3,3,7,3,0.5,0.5,0.0,1,3,2,2,1,1,0,11,25,121,16,0,4,4.0,1.0,132.25,4
200000.0,0,4,0,1,1,1,4.0,2,1,3,0,1,1,2,2,4,4,4,14,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,2,1,0.5,0.5,0.0,7,3,2,2,1,1,0,46,196,2116,16,0,4,4.0,1.0,132.25,4
100000.0,0,2,0,1,1,1,1.0,0,0,0,0,1,1,0,1,1,1,1,21,0.4597912829957029,1,1,1,2,1,2,2,1,3,3,3,5,1,0.0,1.0,0.0,8,3,2,1,1,1,0,30,441,900,1,0,0,1.0,0.0,441.0,4
140000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,0,0.4597912829957029,3,1,1,1,1,2,2,1,2,3,3,3,1,0.0,1.0,0.6666666666666666,0,3,2,3,1,1,0,82,0,6724,9,0,0,2.25,4.0,36.0,4
140000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,12,0.4597912829957029,3,1,1,1,1,2,2,1,2,3,3,4,3,0.0,1.0,0.6666666666666666,6,3,2,3,1,1,0,39,144,1521,9,0,0,2.25,4.0,36.0,4
140000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.4597912829957029,3,1,1,1,1,2,2,1,2,3,3,3,2,0.0,1.0,0.6666666666666666,2,3,2,3,1,1,0,78,36,6084,9,0,0,2.25,4.0,36.0,4
150000.0,0,2,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,16,0.4597912829957029,1,1,1,1,1,2,2,1,3,3,3,7,1,0.0,1.0,0.0,7,3,2,1,1,1,0,31,256,961,1,0,0,1.0,0.0,256.0,4
120000.0,0,4,0,1,1,1,1.0,0,2,2,2,1,3,2,3,5,5,5,0,0.4597912829957029,5,3,1,1,1,3,2,1,3,3,3,1,3,0.6,0.4,0.0,0,3,2,2,1,1,0,6,0,36,25,121,9,6.25,2.25,90.25,3
120000.0,0,4,0,1,1,1,1.0,0,2,2,2,1,3,2,3,5,5,5,0,0.4597912829957029,5,3,1,1,1,3,2,1,3,3,3,1,3,0.6,0.4,0.0,0,3,2,2,1,1,0,3,0,9,25,121,9,6.25,2.25,90.25,3
120000.0,0,4,0,1,1,1,1.0,0,2,2,2,1,3,2,3,5,5,5,8,0.4597912829957029,5,3,1,1,1,3,2,1,3,3,3,3,2,0.6,0.4,0.0,3,3,2,2,1,1,0,47,64,2209,25,121,9,6.25,2.25,90.25,3
120000.0,0,4,0,1,1,1,1.0,0,2,2,2,1,3,2,3,5,5,5,11,0.4597912829957029,5,3,1,1,1,3,2,1,3,3,3,3,1,0.6,0.4,0.0,4,3,2,2,1,1,0,42,121,1764,25,121,9,6.25,2.25,90.25,3
120000.0,0,4,0,1,1,1,1.0,0,2,2,2,1,3,2,3,5,5,5,8,0.0,5,3,1,1,1,3,2,1,3,3,3,7,3,0.6,0.4,0.0,3,3,2,2,1,1,0,15,64,225,25,121,9,6.25,2.25,90.25,3
220000.0,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,6,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,2,0.25,0.75,0.0,2,3,2,3,1,1,0,48,36,2304,16,100,1,1.7777778999999998,0.11111112,81.0,4
220000.0,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,1,6,0.25,0.75,0.0,0,3,2,3,1,1,0,5,0,25,16,100,1,1.7777778999999998,0.11111112,81.0,4
220000.0,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,10,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,1,0.25,0.75,0.0,3,3,2,3,1,1,0,45,100,2025,16,100,1,1.7777778999999998,0.11111112,81.0,4
220000.0,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,11,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,7,3,0.25,0.75,0.0,4,3,2,3,1,1,0,27,121,729,16,100,1,1.7777778999999998,0.11111112,81.0,4
150000.0,0,6,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,0.4597912829957029,3,1,1,1,1,3,3,1,2,3,3,2,2,0.3333333333333333,0.6666666666666666,0.0,2,3,2,3,1,1,0,42,36,1764,9,1,1,1.0,0.25,12.25,4
150000.0,0,6,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,5,0.0,3,1,1,1,1,3,3,1,2,3,3,7,4,0.3333333333333333,0.6666666666666666,0.0,1,3,2,3,1,1,0,12,25,144,9,1,1,1.0,0.25,12.25,4
150000.0,0,6,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,1,0.4597912829957029,3,1,1,1,1,3,3,1,2,3,3,2,1,0.3333333333333333,0.6666666666666666,0.0,1,3,2,3,1,1,0,46,1,2116,9,1,1,1.0,0.25,12.25,4
100000.0,0,5,0,1,1,0,0.0,0,1,1,0,6,6,0,7,7,7,7,10,0.0,7,1,1,1,1,2,3,1,2,2,1,7,11,0.5714285714285714,0.42857142857142855,0.0,3,2,2,7,1,1,0,16,100,256,49,0,16,5.4444442,1.7777778999999998,44.444443,4
100000.0,0,5,0,1,1,0,0.0,0,1,1,0,6,6,0,7,7,7,7,6,0.0,7,1,1,1,1,2,3,1,2,2,1,7,11,0.5714285714285714,0.42857142857142855,0.0,2,2,2,7,1,1,0,13,36,169,49,0,16,5.4444442,1.7777778999999998,44.444443,4
100000.0,0,5,0,1,1,0,0.0,0,1,1,0,6,6,0,7,7,7,7,10,0.0,7,1,1,1,1,2,3,1,2,2,1,7,3,0.5714285714285714,0.42857142857142855,0.0,3,2,2,7,1,1,0,16,100,256,49,0,16,5.4444442,1.7777778999999998,44.444443,4
100000.0,0,5,0,1,1,0,0.0,0,1,1,0,6,6,0,7,7,7,7,0,0.4597912829957029,7,1,1,1,1,2,3,1,2,2,1,5,1,0.5714285714285714,0.42857142857142855,0.0,1,2,2,7,1,1,0,38,0,1444,49,0,16,5.4444442,1.7777778999999998,44.444443,4
100000.0,0,5,0,1,1,0,0.0,0,1,1,0,6,6,0,7,7,7,7,6,0.4597912829957029,7,1,1,1,1,2,3,1,2,2,1,5,9,0.5714285714285714,0.42857142857142855,0.0,2,2,2,7,1,1,0,43,36,1849,49,0,16,5.4444442,1.7777778999999998,44.444443,4
100000.0,0,5,0,1,1,0,0.0,0,1,1,0,6,6,0,7,7,7,7,6,0.4597912829957029,7,1,1,1,1,2,3,1,2,2,1,5,9,0.5714285714285714,0.42857142857142855,0.0,2,2,2,7,1,1,0,48,36,2304,49,0,16,5.4444442,1.7777778999999998,44.444443,4
100000.0,0,5,0,1,1,0,0.0,0,1,1,0,6,6,0,7,7,7,7,8,0.4597912829957029,7,1,1,1,1,2,3,1,2,2,1,7,11,0.5714285714285714,0.42857142857142855,0.0,3,2,2,7,1,1,0,18,64,324,49,0,16,5.4444442,1.7777778999999998,44.444443,4
600000.0,0,8,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,17,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,2,7,3,0.0,1.0,0.0,7,2,1,4,1,1,0,27,289,729,9,225,0,0.5625,0.0,266.7778,4
600000.0,0,8,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,17,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,2,3,2,0.0,1.0,0.0,8,2,1,4,1,1,0,60,289,3600,9,225,0,0.5625,0.0,266.7778,4
600000.0,0,8,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,15,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,2,3,1,0.0,1.0,0.0,7,2,1,4,1,1,0,63,225,3969,9,225,0,0.5625,0.0,266.7778,4
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,1,3,0.25,0.75,0.25,0,3,2,2,1,1,0,5,0,25,16,121,1,4.0,1.0,152.1111,4
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,11,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,5,8,0.25,0.75,0.25,4,3,2,2,1,1,0,66,121,4356,16,121,1,4.0,1.0,152.1111,4
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,15,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,2,0.25,0.75,0.25,7,3,2,2,1,1,0,41,225,1681,16,121,1,4.0,1.0,152.1111,4
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,11,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,1,0.25,0.75,0.25,4,3,2,2,1,1,0,41,121,1681,16,121,1,4.0,1.0,152.1111,4
350000.0,0,6,0,1,1,0,0.0,0,4,4,0,3,3,0,7,7,7,7,9,0.4597912829957029,7,1,2,1,1,3,3,1,3,3,3,5,3,0.2857142857142857,0.7142857142857143,0.0,3,3,2,3,1,1,0,33,81,1089,49,36,4,1.9599999,0.16000001,100.0,4
350000.0,0,6,0,1,1,0,0.0,0,4,4,0,3,3,0,7,7,7,7,6,0.4597912829957029,7,1,2,1,1,3,3,1,3,3,3,3,1,0.2857142857142857,0.7142857142857143,0.0,2,3,2,3,1,1,0,52,36,2704,49,36,4,1.9599999,0.16000001,100.0,4
350000.0,0,6,0,1,1,0,0.0,0,4,4,0,3,3,0,7,7,7,7,6,0.4597912829957029,7,1,2,1,1,3,3,1,3,3,3,3,2,0.2857142857142857,0.7142857142857143,0.0,2,3,2,3,1,1,0,50,36,2500,49,36,4,1.9599999,0.16000001,100.0,4
350000.0,0,6,0,1,1,0,0.0,0,4,4,0,3,3,0,7,7,7,7,9,0.4597912829957029,7,1,2,1,1,3,3,1,3,3,3,7,11,0.2857142857142857,0.7142857142857143,0.0,3,3,2,3,1,1,0,19,81,361,49,36,4,1.9599999,0.16000001,100.0,4
350000.0,0,6,0,1,1,0,0.0,0,4,4,0,3,3,0,7,7,7,7,11,0.4597912829957029,7,1,2,1,1,3,3,1,3,3,3,7,3,0.2857142857142857,0.7142857142857143,0.0,4,3,2,3,1,1,0,20,121,400,49,36,4,1.9599999,0.16000001,100.0,4
350000.0,0,6,0,1,1,0,0.0,0,4,4,0,3,3,0,7,7,7,7,9,0.4597912829957029,7,1,2,1,1,3,3,1,3,3,3,5,10,0.2857142857142857,0.7142857142857143,0.0,3,3,2,3,1,1,0,52,81,2704,49,36,4,1.9599999,0.16000001,100.0,4
350000.0,0,6,0,1,1,0,0.0,0,4,4,0,3,3,0,7,7,7,7,7,3.0,7,1,2,1,1,3,3,1,3,3,3,7,3,0.2857142857142857,0.7142857142857143,0.0,5,3,2,3,1,1,0,17,49,289,49,36,4,1.9599999,0.16000001,100.0,4
100000.0,0,3,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,6,0.4597912829957029,1,1,1,2,1,2,3,1,2,2,2,7,1,0.0,1.0,0.0,2,3,2,1,1,1,0,63,36,3969,1,36,0,0.25,0.0,36.0,4
150000.0,0,7,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,7,2.0,3,1,1,1,1,3,3,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,3,2,2,3,1,1,0,16,49,256,9,0,1,0.5625,0.25,196.0,4
150000.0,0,7,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,11,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,4,2,2,3,1,1,0,22,121,484,9,0,1,0.5625,0.25,196.0,4
150000.0,0,7,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,17,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,7,1,0.3333333333333333,0.6666666666666666,0.0,7,2,2,3,1,1,0,45,289,2025,9,0,1,0.5625,0.25,196.0,4
185000.0,0,6,0,1,1,1,2.0,3,1,4,0,1,1,3,2,5,5,5,14,0.4597912829957029,5,1,1,1,1,3,3,1,3,3,3,3,2,0.6,0.4,0.0,7,2,2,2,1,1,0,41,196,1681,25,81,9,2.7777777,2.25,132.25,4
185000.0,0,6,0,1,1,1,2.0,3,1,4,0,1,1,3,2,5,5,5,0,0.4597912829957029,5,1,1,1,1,3,3,1,3,3,3,1,3,0.6,0.4,0.0,0,2,2,2,1,1,0,5,0,25,25,81,9,2.7777777,2.25,132.25,4
185000.0,0,6,0,1,1,1,2.0,3,1,4,0,1,1,3,2,5,5,5,1,0.0,5,1,1,1,1,3,3,1,3,3,3,1,3,0.6,0.4,0.0,1,2,2,2,1,1,0,8,1,64,25,81,9,2.7777777,2.25,132.25,4
185000.0,0,6,0,1,1,1,2.0,3,1,4,0,1,1,3,2,5,5,5,9,0.4597912829957029,5,1,1,1,1,3,3,1,3,3,3,3,1,0.6,0.4,0.0,3,2,2,2,1,1,0,36,81,1296,25,81,9,2.7777777,2.25,132.25,4
185000.0,0,6,0,1,1,1,2.0,3,1,4,0,1,1,3,2,5,5,5,0,0.4597912829957029,5,1,1,1,1,3,3,1,3,3,3,1,3,0.6,0.4,0.0,0,2,2,2,1,1,0,6,0,36,25,81,9,2.7777777,2.25,132.25,4
80000.0,1,4,1,1,1,0,0.0,5,2,7,2,4,6,7,6,13,13,13,7,2.0,13,6,2,1,1,3,3,1,2,3,3,7,3,0.6923076923076923,0.3076923076923077,0.0,3,3,2,6,1,1,0,16,49,256,169,0,81,18.777779,5.0625,16.0,1
